web-scraper-order,web-scraper-start-url,catli,catli-href,subcatli,subcatli-href,sub1,sub1-href,sub2,sub2-href,sub3,sub3-href,sub4,sub4-href,sub5,sub5-href,sub6,sub6-href,sub7,sub7-href,sub8,sub8-href
1595345488-1531,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,,,,,Termoprotettori,https://www.notino.it/termoprotettori-per-capelli/
1595345500-2281,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,,,,,,,Prodotti solari per il corpo,https://www.notino.it/creme-solari/?f=1-1-2-52434-3646-52440-52441
1595345495-1979,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,,,Prodotti solari per il corpo,https://www.notino.it/creme-solari/?f=1-1-2-52434-3646-52440-52441
1595345503-2374,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,Acne,https://www.notino.it/prodotti-per-lacne/,,,,,,,,,,
1595345505-2491,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,Cura del contorno occhi,https://www.notino.it/dermocosmesi/?f=1-1-37171-3645-35128,,,,,,,,,,,,
1595345500-2207,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,Creme giorno,https://www.notino.it/creme-giorno/,,,,,,,,,,
1595345503-2298,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,,
1595345490-1583,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,Capelli ribelli,https://www.notino.it/capelli-crespi-e-difficili-da-pettinare/,,,,,,,,,,,,,,
1595345493-1751,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,Maschere viso,https://www.notino.it/maschere-per-il-viso/,,,,,,,,,,
1595345495-1960,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,Balsamo dopobarba,https://www.notino.it/balsamo-dopobarba/,,,,
1595345500-2283,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,,,,,,,Pre-sole,https://www.notino.it/creme-solari/?f=1-1-2-52434-3646-52440-52444
1595345488-1420,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Phon,https://www.notino.it/phon-per-capelli/,,,,,,,,,,,,,,
1595345508-2614,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,,
1595345490-1601,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,Scrub viso,https://www.notino.it/scrub-viso/,,,,,,,,,,
1595345505-2517,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Skincare routine,https://www.notino.it/routine-per-la-cura-della-pelle/,,,,,,,,,,
1595345505-2448,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,,
1595345503-2407,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,Unghie,https://www.notino.it/unghie/,,,,,,
1595345508-2689,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,Solari,https://www.notino.it/creme-solari/,,,,,,,,
1595345508-2658,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,Sieri viso,https://www.notino.it/sieri-viso/,,,,,,,,,,
1595345498-2059,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,Contorno occhi,https://www.notino.it/contorno-occhi/,,,,,,,,,,
1595345495-1947,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,Mascara,https://www.notino.it/mascara/,,,,,,
1595345490-1613,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,Pelle grassa,https://www.notino.it/cura-della-pelle-grassa/,,,,,,,,,,
1595345505-2566,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,Corpo,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23261,,,,
1595345493-1812,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,,,Corpo,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23261,,,,
1595345493-1765,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,Pelle secca,https://www.notino.it/cura-della-pelle-secca/,,,,,,,,,,
1595345490-1607,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,Ciglia e sopracciglia,https://www.notino.it/sieri-per-ciglia-e-sopracciglia/,,,,,,,,,,
1595345500-2161,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,Profumi fruttati,https://www.notino.it/profumi-fruttati/,,,,,,,,,,,,,,,,
1595345503-2429,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,,,,,,,Abbronzanti,https://www.notino.it/creme-abbronzanti/
1595345500-2213,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,Spazzole pulizia viso,https://www.notino.it/spazzole-pulizia-viso/,,,,,,,,,,
1595345508-2729,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,Spray e deodoranti per la casa,https://www.notino.it/deodorante-per-ambienti/,,
1595345498-2136,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,,,,,Autoabbronzanti,https://www.notino.it/creme-e-spray-autoabbronzanti/
1595345488-1513,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,Capelli,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23260,,,,
1595345490-1636,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Primer,https://www.notino.it/primer/,,,,,,
1595345498-2034,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Capelli mossi e ricci,https://www.notino.it/capelli-mossi-e-ricci/,,,,,,,,,,,,,,
1595345493-1744,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,Acne,https://www.notino.it/acne/,,,,,,,,,,,,
1595345505-2554,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,Trousse per cosmetici,https://www.notino.it/make-up/?f=1-1-2-3644-6942-40460,,,,,,
1595345493-1779,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,Bagno,https://www.notino.it/prodotti-per-il-bagno/,,,,,,,,
1595345490-1552,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,Profumi cipriati,https://www.notino.it/profumi-cipriati/,,,,,,,,,,,,,,,,
1595345500-2224,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,Acne,https://www.notino.it/prodotti-per-lacne/,,,,,,,,,,
1595345493-1707,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,Profumi orientali,https://www.notino.it/profumi-orientali/,,,,,,,,,,,,,,,,
1595345503-2421,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,,,,,Diffusori di aromi,https://www.notino.it/diffusore-di-aromi/,,
1595345490-1667,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,Diffusori di aromi,https://www.notino.it/diffusore-di-aromi/,,
1595345508-2685,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,Bambini,https://www.notino.it/prodotti-cosmetici-per-bambini/,,,,,,,,
1595345495-1989,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,,,SPF 30–50+,https://www.notino.it/creme-solari/?f=1-1-2-52434-3907-40565
1595345508-2668,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,Skincare routine,https://www.notino.it/routine-per-la-cura-della-pelle/,,,,,,,,,,
1595345493-1766,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,Pelle sensibile,https://www.notino.it/cura-della-pelle-sensibile/,,,,,,,,,,
1595345488-1482,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,Calze spray,https://www.notino.it/calze-spray/,,,,,,,,
1595345505-2499,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,Eritema solare,https://www.notino.it/allergia-al-sole/,,,,,,,,,,,,
1595345493-1704,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,Profumi agrumati,https://www.notino.it/profumi-agrumati/,,,,,,,,,,,,,,,,
1595345490-1671,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,Aromaterapia,https://www.notino.it/aromaterapia/,,
1595345495-1948,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,Sopracciglia,https://www.notino.it/make-up/?f=1-1-2-3644-41832,,,,,,
1595345490-1610,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,Accessori,https://www.notino.it/prodotti-per-il-viso/?f=1-1-2-3645-11517,,,,,,,,,,
1595345488-1427,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Capelli colorati,https://www.notino.it/capelli-colorati/,,,,,,,,,,,,,,
1595345488-1454,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Creme notte,https://www.notino.it/creme-notte/,,,,,,,,,,
1595345490-1650,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Pennelli e spugnette,https://www.notino.it/pennelli-per-trucco/,,,,,,
1595345503-2409,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,Prodotti struccanti,https://www.notino.it/prodotti-struccanti/,,,,,,
1595345500-2157,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,Profumi agrumati,https://www.notino.it/profumi-agrumati/,,,,,,,,,,,,,,,,
1595345490-1688,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,,,Kit cosmetici,https://www.notino.it/creme-solari/?f=1-1-2-52434-35887
1595345493-1702,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,Profumi cipriati,https://www.notino.it/profumi-cipriati/,,,,,,,,,,,,,,,,
1595345503-2297,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,Profumi di nicchia,https://www.notino.it/niche/,,,,,,,,,,,,,,,,
1595345495-1903,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,Scrub viso,https://www.notino.it/scrub-viso/,,,,,,,,,,
1595345505-2567,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,Cura della barba,https://www.notino.it/cura-della-barba/,,,,
1595345490-1634,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,Accessori,https://www.notino.it/prodotti-per-il-corpo/?f=1-1-2-3646-15592,,,,,,,,
1595345500-2244,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,Ciprie,https://www.notino.it/cipria/,,,,,,
1595345498-2003,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,Ingredienti dei profumi,https://www.notino.it/ingredienti-dei-profumi/,,,,,,,,,,,,,,,,
1595345493-1807,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,,,Profumi uomo,https://www.notino.it/profumi-uomo/,,,,
1595345498-2016,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Olio per capelli,https://www.notino.it/olio-per-capelli/,,,,,,,,,,,,,,
1595345505-2509,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Creme notte,https://www.notino.it/creme-notte/,,,,,,,,,,
1595345508-2600,https://www.notino.it,Profumi,https://www.notino.it/profumi/,Profumi per bambini,https://www.notino.it/profumi-per-bambini/,,,,,,,,,,,,,,,,
1595345490-1559,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,,
1595345493-1795,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,Matite occhi,https://www.notino.it/matite-occhi/,,,,,,
1595345495-1914,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,Skincare routine,https://www.notino.it/routine-per-la-cura-della-pelle/,,,,,,,,,,
1595345505-2541,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,Primer,https://www.notino.it/primer/,,,,,,
1595345508-2631,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Capelli secchi,https://www.notino.it/capelli-secchi/,,,,,,,,,,,,,,
1595345505-2455,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,Ingredienti dei profumi,https://www.notino.it/ingredienti-dei-profumi/,,,,,,,,,,,,,,,,
1595345508-2704,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,Palette,https://www.notino.it/palette/,,,,,,
1595345498-2087,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,Accessori,https://www.notino.it/prodotti-per-il-corpo/?f=1-1-2-3646-15592,,,,,,,,
1595345493-1834,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,,,,,,,Autoabbronzanti,https://www.notino.it/creme-e-spray-autoabbronzanti/
1595345503-2434,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,,,,,,,Doposole,https://www.notino.it/doposole/
1595345500-2220,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,Pelle mista,https://www.notino.it/cura-della-pelle-mista/,,,,,,,,,,
1595345505-2482,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Capelli colorati,https://www.notino.it/capelli-colorati/,,,,,,,,,,,,,,
1595345500-2164,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,Balsamo,https://www.notino.it/balsamo/,,,,,,,,,,,,,,
1595345490-1593,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,Macchie pigmentarie,https://www.notino.it/macchie-pigmentarie/,,,,,,,,,,,,
1595345508-2720,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,Denti,https://www.notino.it/igiene-orale/?f=1-1-2-4891-3618,,,,
1595345488-1523,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,,,Spray e deodoranti per la casa,https://www.notino.it/deodorante-per-ambienti/,,
1595345508-2741,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,,,SPF 6–10,https://www.notino.it/creme-solari/?f=1-1-2-52434-3905
1595345488-1499,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,Trousse per cosmetici,https://www.notino.it/make-up/?f=1-1-2-3644-6942-40460,,,,,,
1595345498-2127,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,,,Accessori,https://www.notino.it/profumi-per-ambienti/?f=1-1-53785-29100-29703-25814-27276-25819-32624,,
1595345508-2660,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,Creme notte,https://www.notino.it/creme-notte/,,,,,,,,,,
1595345495-1929,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,Doccia,https://www.notino.it/prodotti-per-la-doccia/,,,,,,,,
1595345493-1787,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,Primer,https://www.notino.it/primer/,,,,,,
1595345500-2259,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,Prodotti struccanti,https://www.notino.it/prodotti-struccanti/,,,,,,
1595345505-2486,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Capelli mossi e ricci,https://www.notino.it/capelli-mossi-e-ricci/,,,,,,,,,,,,,,
1595345503-2383,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,Bambini,https://www.notino.it/prodotti-cosmetici-per-bambini/,,,,,,,,
1595345490-1620,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,Acne,https://www.notino.it/prodotti-per-lacne/,,,,,,,,,,
1595345508-2717,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,Corpo,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23261,,,,
1595345490-1595,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,Eritema solare,https://www.notino.it/allergia-al-sole/,,,,,,,,,,,,
1595345488-1442,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,Macchie pigmentarie,https://www.notino.it/macchie-pigmentarie/,,,,,,,,,,,,
1595345505-2581,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,,,,,Prodotti solari per il viso,https://www.notino.it/creme-solari/?f=1-1-2-3645-52433-52435
1595345503-2436,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,,,,,,,Solarium,https://www.notino.it/prodotti-per-solarium/
1595345503-2309,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,Profumi speziati,https://www.notino.it/profumi-speziati/,,,,,,,,,,,,,,,,
1595345503-2411,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,,,Viso,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23237,,,,
1595345495-1899,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,Cura del viso,https://www.notino.it/cura-del-viso/,,,,,,,,,,
1595345503-2349,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,Eritema solare,https://www.notino.it/allergia-al-sole/,,,,,,,,,,,,
1595345508-2739,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,,,Autoabbronzanti,https://www.notino.it/creme-e-spray-autoabbronzanti/
1595345503-2405,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,Pulizia dei pennelli,https://www.notino.it/detergente-per-pennelli-trucco/,,,,,,
1595345498-2086,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,Solari,https://www.notino.it/creme-solari/,,,,,,,,
1595345505-2519,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Pelle secca,https://www.notino.it/cura-della-pelle-secca/,,,,,,,,,,
1595345490-1582,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,Capelli mossi e ricci,https://www.notino.it/capelli-mossi-e-ricci/,,,,,,,,,,,,,,
1595345498-2068,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,Pelle sensibile,https://www.notino.it/cura-della-pelle-sensibile/,,,,,,,,,,
1595345488-1460,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Accessori,https://www.notino.it/prodotti-per-il-viso/?f=1-1-2-3645-11517,,,,,,,,,,
1595345488-1450,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Maschere viso,https://www.notino.it/maschere-per-il-viso/,,,,,,,,,,
1595345508-2630,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Problemi di forfora,https://www.notino.it/problemi-di-forfora/,,,,,,,,,,,,,,
1595345508-2646,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,Trucco,https://www.notino.it/dermocosmesi/?f=1-1-37171-3644,,,,,,,,,,,,
1595345498-2076,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,Deodoranti e antitraspiranti,https://www.notino.it/deodoranti-e-antitraspiranti/,,,,,,,,
1595345490-1681,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,,,Termoprotettori,https://www.notino.it/termoprotettori-per-capelli/
1595345498-2063,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,Accessori,https://www.notino.it/prodotti-per-il-viso/?f=1-1-2-3645-11517,,,,,,,,,,
1595345505-2514,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Spazzole pulizia viso,https://www.notino.it/spazzole-pulizia-viso/,,,,,,,,,,
